128,128,32,64,16384,309550.575456,309.550575
128,128,32,64,16384,253545.740721,253.545741
128,128,32,64,16384,198156.558979,198.156559
128,128,32,64,16384,180082.785761,180.082786
128,128,32,128,16384,456628.513305,456.628513
128,128,32,128,16384,348486.219516,348.486220
128,128,32,128,16384,289329.216110,289.329216
128,128,32,128,16384,241265.360063,241.265360
128,128,32,128,16384,200859.044330,200.859044
128,128,32,128,16384,182565.741565,182.565742
128,128,32,128,16384,368857.715260,368.857715
128,128,32,128,16384,271518.822700,271.518823
128,128,32,128,16384,255063.241789,255.063242
128,128,32,128,16384,206617.069912,206.617070
128,128,32,128,16384,193436.525290,193.436525
128,128,32,128,16384,176298.740322,176.298740
128,128,32,512,16384,202316.115739,202.316116
128,128,32,512,16384,148213.653684,148.213654
128,128,32,512,16384,151888.045435,151.888045
128,128,32,512,16384,132759.301535,132.759302
128,128,32,512,16384,128129.410242,128.129410
128,128,32,512,16384,115637.727055,115.637727
192,192,32,32,16384,19506.540600,19.506541
192,192,32,32,16384,25491.494657,25.491495
192,192,32,32,16384,25470.404232,25.470404
192,192,32,32,16384,21631.635618,21.631636
192,192,32,32,16384,13334.450174,13.334450
192,192,32,32,16384,13185.742413,13.185742
192,192,32,64,16384,45714.696570,45.714697
192,192,32,64,16384,45806.483310,45.806483
192,192,32,64,16384,45751.971933,45.751972
192,192,32,64,16384,36323.459639,36.323460
192,192,32,64,16384,21672.415611,21.672416
192,192,32,64,16384,21633.896736,21.633897
192,192,32,128,16384,490558.887045,490.558887
192,192,32,128,16384,313372.192020,313.372192
192,192,32,128,16384,324430.493235,324.430493
192,192,32,128,16384,302217.525462,302.217525
192,192,32,128,16384,194928.514117,194.928514
192,192,32,128,16384,180400.927329,180.400927
192,192,32,128,16384,273380.867854,273.380868
192,192,32,128,16384,144074.313489,144.074313
192,192,32,128,16384,170937.281824,170.937282
192,192,32,128,16384,161916.820112,161.916820
192,192,32,128,16384,110622.213256,110.622213
192,192,32,128,16384,105487.819306,105.487819
